academicyear,state,adj_avg_tuition,adj_aid,adj_other_src,tuition_reliance_a2,pc_on_loan
2011,IL,11602.277293554122,133171101.01893428,261845051.3595129,0.37618063476538277,0.56786646499268
2011,IN,12146.005379104156,65369561.34384396,19400245.295371767,0.432796721488849,0.5208126249342451
2011,KS,9683.660821305639,57729172.54930752,14633681.798675407,0.32011802387099153,0.5499681091158866
2011,KY,12476.594701891754,86736899.49753782,165990391.01651645,0.3751427189491257,0.554690915089282
2011,LA,7009.905255461811,41202998.66492118,25583287.58003475,0.349084261068489,0.39901221956423355
2011,MA,6927.634722336197,71294685.72772257,104229994.87730752,0.39195124444040835,0.7085078825145549
2011,MD,12494.509435199718,85895004.88914996,8106891.917638756,0.2856565241019787,0.46921452135133485
2011,ME,14495.126861823626,62084922.145761624,12808457.122580705,0.37359903170057246,0.7326802642918703
2011,MI,15686.599585231153,159049970.38645422,304622369.9297335,0.47180721240319556,0.6081547176077691
2011,MN,8914.258561109427,62371874.42652357,1129590.594539706,0.396240343457154,0.6318931787322233
2011,MO,8106.6578089168515,47330907.63486772,80799565.82671076,0.34047958240837695,0.5934568805419687
2011,MS,8671.96118044028,89337573.03863184,4896068.174958275,0.25456066234436114,0.6070932860538519
2011,MT,9387.016364598552,38424509.63721069,13971283.630299384,0.3606396002448712,0.5921585139318886
2011,NC,9225.033845758198,91707779.73112881,15001610.584433794,0.23925954512789663,0.5607206867220166
2011,ND,10662.525770398079,89217223.80613741,1140604.1118428493,0.28152910757823346,0.6299999999999999
2011,NE,7011.982237196216,52594473.92882666,13283297.2013506,0.27342823270426625,0.5098123186731367
2011,NH,18234.061591138332,96515621.824508,34759441.84793769,0.41145471448623205,0.77
2011,NJ,12310.629157017373,24411208.28043655,8569249.838581644,0.4654989990696249,0.6277608961920097
2011,NM,7945.815281427673,134969033.91609412,256215588.10096252,0.16879637263838998,0.3138735299280323
2011,NV,12119.500886528833,94633588.24246791,7914667.098823087,0.29037443148267195,0.5702562426816982
2011,NY,8976.416885660397,74046835.21074283,82901103.21172208,0.24406265316743106,0.24098985597255493
2011,OH,11823.857658667484,104250968.32240866,253632838.335427,0.41910849280703366,0.618903006218323
2011,OK,6993.454824910556,27282912.10992166,7070640.28181779,0.29385863167192566,0.4360899057384952
2011,OR,11448.82571679927,50212902.36968931,16087659.848543786,0.3738608196974882,0.5787682371449863
2011,PA,11522.839499701875,85755747.33853374,161216018.4382685,0.45702269952479824,0.7110218661370122
2011,PR,3604.3536650730257,161275801.94750255,53499318.77793583,0.16071250991139197,0.03
2011,RI,17875.864953615546,92092893.83136503,22139733.767317843,0.423438091151583,0.63
2011,SC,12235.437572498202,32523250.089602735,9091252.053547822,0.5249414627421183,0.5474375768526186
2011,SD,3853.4444302469165,47389167.082799986,3208907.6651499183,0.2361314660032255,0.7253595412359465
2011,TN,11612.57030037949,63073561.84878578,6847168.381756955,0.3499726858865362,0.5443319373312814
2011,TX,8012.869932142097,125396241.55878116,114476385.17103279,0.3581126465142761,0.44573735344514687
2011,UT,8274.548186912845,79809821.2151506,5520560.338563552,0.38126854415582323,0.36880240350297766
2011,VA,12598.177168942544,70371483.50680049,125402811.77374291,0.30476132839575293,0.478655309573799
2011,VI,7714.608615612859,23778713.947337475,454828.41490001674,0.161760874350753,0.31
2011,VT,18721.950114660744,88923360.0052242,9014435.250037316,0.5042155148454546,0.6467103057396024
2011,WA,12850.21859607304,235943747.21135795,202268683.41082922,0.3641535749374228,0.44817046801255794
2011,WI,10801.060284988593,70019582.89569265,29550680.434888445,0.3967934604693269,0.6025277116780625
2011,WV,8211.834366755427,38657927.005622864,8425192.517606191,0.34586530322615433,0.6007166240409207
2011,WY,5867.013890459412,74858848.28904459,20798822.596149933,0.108532205104203,0.38
2012,AK,10935.0,86444325.0,110410405.0,0.18646537888885997,0.36
2012,AL,11707.222222222223,73079190.55555555,150784536.44444445,0.3745304239575697,0.48794325985255743
2012,AR,7405.1875,27332749.875,21027276.875,0.28173344492222463,0.4903686607956271
2012,AZ,16175.5,390139500.0,31381500.0,0.36727830929793903,0.45557163547362156
2012,CA,14217.545454545454,137729601.54545453,182230573.3181818,0.4135409149894313,0.4274274176294395
2012,CO,10468.6,102990243.3,59777719.6,0.506728605179811,0.4809968313779225
2012,CT,10727.25,54441372.75,148232352.75,0.374120797708713,0.6247275624004248
2012,DC,9880.0,24021361.0,2329343.0,0.19698796936396398,0.41
2012,DE,17805.0,114139414.0,26415490.0,0.43731525945987,0.5399999999999999
2012,FL,9583.318181818182,134164340.81818181,13691888.454545455,0.31879431852758255,0.4004894740436422
2012,GA,9753.67857142857,65153248.14285714,4550917.428571428,0.41156954143514446,0.5223395216683678
2012,IA,12744.333333333334,185326025.0,513004629.6666667,0.284170005244365,0.5453874203960568
2012,ID,9966.0,63001435.0,6397371.0,0.30519636642671344,0.5995917550530317
2012,IL,11641.5625,134900947.5,286976235.625,0.3798913108199984,0.5897491993885611
2012,IN,12266.07142857143,62011539.21428572,20836854.35714286,0.4395134611571537,0.535614578320815
2012,KS,9844.875,52398909.75,14848538.0,0.33477065773385695,0.5374264119962331
2012,KY,12853.42857142857,78738604.57142857,167730238.0,0.387892759709799,0.6222968136981579
2012,LA,7676.285714285715,38569186.428571425,6729740.142857143,0.3854956154924851,0.41325307416668816
2012,MA,6898.5,66458792.571428575,85738922.85714285,0.40590153248136973,0.6985415035490122
2012,MD,12588.333333333334,82182571.0,8532807.333333334,0.2986154213880803,0.4629225153121229
2012,ME,14765.0,56950770.5,11504401.0,0.367008796677867,0.7306071919827078
2012,MI,16065.777777777777,159572481.66666666,309761091.2222222,0.5028079355884315,0.6214221255974105
2012,MN,9647.363636363636,59480546.09090909,1258759.0909090908,0.42673129845544255,0.6341786229208426
2012,MO,8407.888888888889,44473299.222222224,85826891.0,0.35827060172836334,0.5960298932140348
2012,MS,8215.7,77671567.8,7074830.2,0.2713204645189662,0.5428861833610036
2012,MT,9602.5,36887186.6,10747227.4,0.3545201567842444,0.572554549322312
2012,NC,9490.035714285714,87551215.64285715,6848698.214285715,0.25113882675882615,0.5767959378203553
2012,ND,10944.25,81095794.5,1332939.0,0.288534083788396,0.6256248907533648
2012,NE,7155.375,49910037.0,2068860.25,0.283269793623089,0.5235112546787675
2012,NH,18720.0,95890856.0,48273377.0,0.46438123555984795,0.77
2012,NJ,12477.375,23817766.375,8381921.25,0.46942734100309497,0.6461039745499939
2012,NM,8218.5,120401255.25,250587678.0,0.18992106676196915,0.448772417875111
2012,NV,12298.75,88209752.0,5842859.0,0.32778026360478,0.6316778959331114
2012,NY,9311.888888888889,69538543.0,80712504.8888889,0.2503980875661802,0.24391421188038254
2012,OH,11887.818181818182,93144502.9090909,247710292.36363637,0.4514849610793551,0.5998731127603987
2012,OK,6884.375,25585727.916666668,6427924.916666667,0.32492317964549805,0.46119154731472073
2012,OR,11640.5,56215265.166666664,5938175.0,0.39839569805735287,0.5810556989690069
2012,PA,11927.764705882353,82735840.64705883,162247067.29411766,0.48094633060132874,0.7070723606064072
2012,PR,3741.0,167877125.5,57950243.0,0.1577688577614961,0.039999999999999994
2012,RI,17868.0,98051231.0,19994596.0,0.416460561567756,0.82
2012,SC,12374.59090909091,29859375.363636363,4805430.090909091,0.5444839299755914,0.5734055976420724
2012,SD,4285.75,36390583.0,754520.5,0.286136659180254,0.7262580792335184
2012,TN,12188.0,57283296.0,11731151.0,0.4111141389027049,0.5630509583225345
2012,TX,8244.541666666666,110734295.66666667,111224878.16666667,0.37525636942377516,0.46338957042578444
2012,UT,8637.0,63103071.6,5828641.8,0.4212545795901718,0.36288294892006145
2012,VA,13420.1,66898452.3,125344248.4,0.31800201771024017,0.47311634312811085
2012,VI,7980.0,25801073.0,353706.0,0.15898975138211702,0.35
2012,VT,19112.0,78870132.5,9211833.5,0.524981093345054,0.6442393500762919
2012,WA,13676.833333333334,226547246.83333334,201639348.66666666,0.41003321845467067,0.45957859992305045
2012,WI,10907.727272727272,68118867.72727273,26689089.818181816,0.42432715989604974,0.6102055838140649
2012,WV,8408.142857142857,32368172.0,6538741.714285715,0.3456100600556629,0.5953010493428872
2012,WY,5988.0,40572032.0,53603026.0,0.121834070884857,0.39
